Invoice_ID,Supplier_ID,Invoice_Amount,Invoice_Date,Due_Date,Payment_Date,Status,Paid_Amount,Outstanding,Unnamed: 9,Name,ABN,Country,Service_Category,Supplier_Type,Terms (Days),Contact_Name,Contact_Email,Duplicate_ABN,Duplicate_Invoice,High_Amount,Risk_Score,Payment_Status,Paid_Late_Flag,Paid_OnTime_Flag,Pending_Flag,Unpaid_NoDue_Flag,Unpaid_LatePayNow_Flag,Unpaid_TodayPayNow_Flag,Unpaid_HighPriority_Flag,Unpaid_Priority_Flag,Unpaid_Flag
98,43,2064.04,2025-02-06,2025-03-08,2025-02-22,On Time,"$2,064.04",$0.00,,Sims-Clay,78091343161,AU,Irrigation Systems,Supplier Company,30,Michele Garcia,heatherberger@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
99,63,5426.75,2025-02-06,2025-04-07,2025-03-29,On Time,"$5,426.75",$0.00,,Ritter-Warren,92554665905,AU,Logistics and Freight,Freight Company,60,Brandon Gregory,johnathan92@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
100,76,4870.95,2025-02-06,2025-02-13,2025-02-14,Late,"$4,870.95",$0.00,,Cochran LLC,51884422583,AU,Welding,Individual service contractors,7,Curtis Taylor,jjohnson@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
101,37,8240.77,2025-02-06,2025-02-13,2025-02-17,Late,"$8,240.77",$0.00,,Ruiz Ltd,74296717565,AU,Field Technicians,Individual service contractors,7,Brian Martin,ssteele@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
102,21,6341.01,2025-02-06,2025-03-08,2025-02-12,On Time,"$6,341.01",$0.00,,"Jackson, Miller and Robertson",95134332003,AU,Paints and Coatings,Supplier Company,30,Miss Patricia Gibson,jennifercruz@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
103,13,25923.89,2025-02-07,2025-04-08,2025-02-09,On Time,"$25,923.89",$0.00,,"Sanchez, Wheeler and Harvey",69985435346,AU,Logistics and Freight,Freight Company,60,Matthew Bryant,smithchristine@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
104,20,5433.84,2025-02-07,2025-03-09,2025-02-13,On Time,"$5,433.84",$0.00,,Terry-Spencer,36629946804,AU,Paints and Coatings,Supplier Company,30,Jeffrey Carpenter,steven73@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
105,83,1462.22,2025-02-07,2025-02-14,2025-02-23,Late,"$1,462.22",$0.00,,"Carr, Anderson and Davis",55852398680,AU,Hydraulic Components,Parts Supplier Company,7,Chad Cook,jstone@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
106,23,15828.46,2025-02-07,2025-02-14,2025-02-19,Late,"$15,828.46",$0.00,,"Griffin, Moore and Hensley",74348734714,AU,Installation,Individual service contractors,7,George Orozco,taylorjesse@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
107,46,1787.68,2025-02-07,2025-02-14,2025-02-13,On Time,"$1,787.68",$0.00,,"Beltran, Lozano and Mcgee",43953394210,AU,Electrical Parts,Parts Supplier Company,7,Jeremiah Riley,christopherphillips@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
108,40,1350.48,2025-02-07,2025-02-14,2025-02-10,On Time,"$1,350.48",$0.00,,Baird-Sanchez,82639821465,AU,Electrical Setup,Individual service contractors,7,Katie Hoover,jessica99@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
109,6,8392.87,2025-02-07,2025-03-09,2025-02-20,On Time,"$8,392.87",$0.00,,Rice-Maddox,1845146270,AU,Paints and Coatings,Supplier Company,30,Sherri Baker,williamrodriguez@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
110,22,8417.72,2025-02-07,2025-04-08,2025-04-11,Late,"$8,417.72",$0.00,,Stafford Inc,63287083172,AU,Logistics and Freight,Freight Company,60,Mary Travis,stephanie79@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
111,14,3622.86,2025-02-07,2025-02-14,2025-02-24,Late,"$3,622.86",$0.00,,Wagner and Sons,51354278498,AU,Hydraulic Components,Parts Supplier Company,7,Robert Evans,mcmillandennis@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
112,10,3560.0,2025-02-07,2025-02-14,2025-02-10,On Time,"$3,560.00",$0.00,,"Brown, Valdez and Lucas",6513338726,AU,Hydraulic Components,Parts Supplier Company,7,Joel Baxter,ramosmichelle@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
113,60,3339.84,2025-02-07,2025-02-14,2025-02-24,Late,"$3,339.84",$0.00,,Jones Ltd,18835523124,AU,Steel and Materials,Parts Supplier Company,7,Lance Wolf,thompsonkendra@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
114,13,3014.13,2025-02-07,2025-04-08,2025-03-16,On Time,"$3,014.13",$0.00,,"Sanchez, Wheeler and Harvey",69985435346,AU,Logistics and Freight,Freight Company,60,Matthew Bryant,smithchristine@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
115,5,4047.92,2025-02-07,2025-03-09,2025-02-18,On Time,"$4,047.92",$0.00,,Mcgee PLC,49696532871,AU,Agricultural Tyres,Supplier Company,30,Shannon Hernandez,laurahenderson@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
116,61,4228.77,2025-02-07,2025-02-14,2025-02-24,Late,"$4,228.77",$0.00,,"Cole, Glass and Cunningham",95527177449,AU,Welding,Individual service contractors,7,Jordan Collins,xjohnson@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
117,40,7350.92,2025-02-07,2025-02-14,2025-02-20,Late,"$7,350.92",$0.00,,Baird-Sanchez,82639821465,AU,Electrical Setup,Individual service contractors,7,Katie Hoover,jessica99@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
118,54,3116.13,2025-02-07,2025-03-09,2025-02-27,On Time,"$3,116.13",$0.00,,Jones-Decker,16152809885,AU,Fabrication Services,Supplier Company,30,Jennifer Russo,uparrish@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
119,42,5151.58,2025-02-07,2025-02-14,2025-02-12,On Time,"$5,151.58",$0.00,,Martinez PLC,51718702621,AU,Welding,Individual service contractors,7,Wayne Morgan,vsantos@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
120,5,21753.66,2025-02-08,2025-03-10,2025-02-16,On Time,"$21,753.66",$0.00,,Mcgee PLC,49696532871,AU,Agricultural Tyres,Supplier Company,30,Shannon Hernandez,laurahenderson@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
121,19,5040.28,2025-02-08,2025-02-15,2025-02-13,On Time,"$5,040.28",$0.00,,"Hartman, Graham and Joyce",16934060883,AU,Hydraulic Components,Parts Supplier Company,7,Benjamin Beck,cindy14@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
122,10,3994.55,2025-02-08,2025-02-15,2025-02-19,Late,"$3,994.55",$0.00,,"Brown, Valdez and Lucas",6513338726,AU,Hydraulic Components,Parts Supplier Company,7,Joel Baxter,ramosmichelle@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
123,75,5334.37,2025-02-08,2025-03-10,2025-03-07,On Time,"$5,334.37",$0.00,,"Ramirez, Horne and Johnson",27868144739,AU,Paints and Coatings,Supplier Company,30,Thomas Henry,taylorcharles@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
124,16,7014.42,2025-02-08,2025-03-10,2025-03-16,Late,"$7,014.42",$0.00,,Landry Ltd,28059826204,AU,Irrigation Systems,Supplier Company,30,Timothy Stanton,nolanjason@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
125,76,7382.0,2025-02-08,2025-02-15,2025-02-24,Late,"$7,382.00",$0.00,,Cochran LLC,51884422583,AU,Welding,Individual service contractors,7,Curtis Taylor,jjohnson@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
126,84,13130.62,2025-02-08,2025-02-15,2025-02-15,On Time,"$13,130.62",$0.00,,"Flores, Long and Jensen",49588879470,AU,Field Technicians,Individual service contractors,7,Michael Whitney,laura09@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
127,45,10627.59,2025-02-08,2025-03-10,2025-02-25,On Time,"$10,627.59",$0.00,,Landry-Huerta,46474367136,AU,Agricultural Tyres,Supplier Company,30,Laura Haney,andrew64@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
128,50,5478.55,2025-02-08,2025-02-15,2025-02-21,Late,"$5,478.55",$0.00,,"Winters, Newman and Brown",43171390053,AU,Hydraulic Components,Parts Supplier Company,7,Rachel Harris DVM,brendali@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
129,42,8342.03,2025-02-08,2025-02-15,2025-02-22,Late,"$8,342.03",$0.00,,Martinez PLC,51718702621,AU,Welding,Individual service contractors,7,Wayne Morgan,vsantos@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
130,85,9239.44,2025-02-08,2025-03-10,2025-03-17,Late,"$9,239.44",$0.00,,"Lane, Griffith and Silva",28962309130,AU,Paints and Coatings,Supplier Company,30,Jason Gutierrez,roberthampton@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
131,24,25664.13,2025-02-08,2025-02-15,2025-02-17,Late,"$25,664.13",$0.00,,Russell-Daniels,60366909670,AU,Steel and Materials,Parts Supplier Company,7,Elizabeth Price,vmedina@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
132,54,27510.42,2025-02-08,2025-03-10,2025-03-02,On Time,"$27,510.42",$0.00,,Jones-Decker,16152809885,AU,Fabrication Services,Supplier Company,30,Jennifer Russo,uparrish@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
133,19,12806.82,2025-02-08,2025-02-15,2025-02-25,Late,"$12,806.82",$0.00,,"Hartman, Graham and Joyce",16934060883,AU,Hydraulic Components,Parts Supplier Company,7,Benjamin Beck,cindy14@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
134,78,3500.76,2025-02-08,2025-02-15,2025-02-15,On Time,"$3,500.76",$0.00,,Holmes LLC,22535841438,AU,Steel and Materials,Parts Supplier Company,7,Mario Mendez,shawgary@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
135,24,7937.74,2025-02-08,2025-02-15,2025-02-20,Late,"$7,937.74",$0.00,,Russell-Daniels,60366909670,AU,Steel and Materials,Parts Supplier Company,7,Elizabeth Price,vmedina@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
136,44,4357.22,2025-02-08,2025-03-10,2025-02-09,On Time,"$4,357.22",$0.00,,Brooks-Thomas,86922219693,AU,Fabrication Services,Supplier Company,30,Mr. David Little MD,nolansteven@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
137,14,8418.92,2025-02-09,2025-02-16,2025-02-26,Late,"$8,418.92",$0.00,,Wagner and Sons,51354278498,AU,Hydraulic Components,Parts Supplier Company,7,Robert Evans,mcmillandennis@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
138,26,3992.66,2025-02-09,2025-03-11,2025-03-14,Late,"$3,992.66",$0.00,,Gibson LLC,64641708053,AU,Paints and Coatings,Supplier Company,30,Rachael Pearson,herringjames@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
139,36,9006.28,2025-02-09,2025-02-16,2025-02-16,On Time,"$9,006.28",$0.00,,Barker-Lyons,48877190659,AU,Electrical Setup,Individual service contractors,7,Brandon Hayden,keyemily@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
140,56,7581.44,2025-02-09,2025-03-11,2025-02-12,On Time,"$7,581.44",$0.00,,"Farmer, Dorsey and Bell",22961201836,AU,Fabrication Services,Supplier Company,30,Glen Wood,kimberly99@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
141,59,6318.78,2025-02-09,2025-02-16,2025-02-19,Late,"$6,318.78",$0.00,,Johnston-Berry,64160529751,AU,Electrical Setup,Individual service contractors,7,Brian Graham,zwarren@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
142,69,5107.93,2025-02-09,2025-02-16,2025-02-19,Late,"$5,107.93",$0.00,,Young-Martinez,36971179808,AU,Field Technicians,Individual service contractors,7,Michelle Carter,mendezjohn@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
143,43,21786.41,2025-02-09,2025-03-11,2025-02-14,On Time,"$21,786.41",$0.00,,Sims-Clay,78091343161,AU,Irrigation Systems,Supplier Company,30,Michele Garcia,heatherberger@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
144,61,4755.21,2025-02-09,2025-02-16,2025-02-24,Late,"$4,755.21",$0.00,,"Cole, Glass and Cunningham",95527177449,AU,Welding,Individual service contractors,7,Jordan Collins,xjohnson@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
145,78,9307.81,2025-02-09,2025-02-16,2025-02-17,Late,"$9,307.81",$0.00,,Holmes LLC,22535841438,AU,Steel and Materials,Parts Supplier Company,7,Mario Mendez,shawgary@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
146,58,9023.62,2025-02-09,2025-03-11,2025-02-12,On Time,"$9,023.62",$0.00,,Saunders LLC,45107622683,AU,Agricultural Tyres,Supplier Company,30,Sandra Drake,sandersjudy@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
147,30,6216.07,2025-02-09,2025-04-10,2025-04-01,On Time,"$6,216.07",$0.00,,Peterson-Beard,48083136783,AU,Logistics and Freight,Freight Company,60,Maria Henry,davisjeffrey@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
148,34,14584.42,2025-02-09,2025-02-16,2025-02-17,Late,"$14,584.42",$0.00,,Kerr-Evans,96499091334,AU,Installation,Individual service contractors,7,Brooke Thompson,moorericky@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
149,58,1020.25,2025-02-09,2025-03-11,2025-02-13,On Time,"$1,020.25",$0.00,,Saunders LLC,45107622683,AU,Agricultural Tyres,Supplier Company,30,Sandra Drake,sandersjudy@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
150,10,3462.71,2025-02-09,2025-02-16,2025-02-23,Late,"$3,462.71",$0.00,,"Brown, Valdez and Lucas",6513338726,AU,Hydraulic Components,Parts Supplier Company,7,Joel Baxter,ramosmichelle@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
151,3,9573.38,2025-02-09,2025-02-16,2025-02-19,Late,"$9,573.38",$0.00,,Ray-Bush,3413164752,AU,Steel and Materials,Parts Supplier Company,7,Daniel Adams,lynchgeorge@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
152,77,5469.72,2025-02-09,2025-02-16,2025-02-16,On Time,"$5,469.72",$0.00,,"Anderson, Henson and Jones",67866912517,AU,Hydraulic Components,Parts Supplier Company,7,Joseph Anderson,katrinaanderson@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
153,69,3588.01,2025-02-09,2025-02-16,2025-02-13,On Time,"$3,588.01",$0.00,,Young-Martinez,36971179808,AU,Field Technicians,Individual service contractors,7,Michelle Carter,mendezjohn@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
154,31,4501.24,2025-02-10,2025-03-12,2025-03-04,On Time,"$4,501.24",$0.00,,Kennedy-Schmidt,68557444313,AU,Irrigation Systems,Supplier Company,30,Patrick Tapia,jamesrodgers@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
155,23,2802.31,2025-02-10,2025-02-17,2025-02-24,Late,"$2,802.31",$0.00,,"Griffin, Moore and Hensley",74348734714,AU,Installation,Individual service contractors,7,George Orozco,taylorjesse@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
156,11,3210.37,2025-02-10,2025-02-17,2025-02-26,Late,"$3,210.37",$0.00,,"Huff, Novak and House",32677360260,AU,Repair and Maintenance,Individual service contractors,7,Mrs. Rachel Gibson,uhorton@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
157,3,28621.64,2025-02-10,2025-02-17,2025-02-19,Late,"$28,621.64",$0.00,,Ray-Bush,3413164752,AU,Steel and Materials,Parts Supplier Company,7,Daniel Adams,lynchgeorge@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
158,22,7046.3,2025-02-10,2025-04-11,2025-04-05,On Time,"$7,046.30",$0.00,,Stafford Inc,63287083172,AU,Logistics and Freight,Freight Company,60,Mary Travis,stephanie79@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
159,21,2836.84,2025-02-10,2025-03-12,2025-02-21,On Time,"$2,836.84",$0.00,,"Jackson, Miller and Robertson",95134332003,AU,Paints and Coatings,Supplier Company,30,Miss Patricia Gibson,jennifercruz@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
160,21,28634.83,2025-02-10,2025-03-12,2025-03-02,On Time,"$28,634.83",$0.00,,"Jackson, Miller and Robertson",95134332003,AU,Paints and Coatings,Supplier Company,30,Miss Patricia Gibson,jennifercruz@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
161,70,6751.2,2025-02-10,2025-02-17,2025-02-13,On Time,"$6,751.20",$0.00,,"Villegas, Jones and Fox",88806706540,AU,Repair and Maintenance,Individual service contractors,7,Austin Allen,ingramjill@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
162,20,8677.27,2025-02-10,2025-03-12,2025-02-11,On Time,"$8,677.27",$0.00,,Terry-Spencer,36629946804,AU,Paints and Coatings,Supplier Company,30,Jeffrey Carpenter,steven73@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
163,31,25406.79,2025-02-10,2025-03-12,2025-02-28,On Time,"$25,406.79",$0.00,,Kennedy-Schmidt,68557444313,AU,Irrigation Systems,Supplier Company,30,Patrick Tapia,jamesrodgers@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
164,23,5061.62,2025-02-10,2025-02-17,2025-02-14,On Time,"$5,061.62",$0.00,,"Griffin, Moore and Hensley",74348734714,AU,Installation,Individual service contractors,7,George Orozco,taylorjesse@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
165,65,8015.84,2025-02-10,2025-03-12,2025-03-12,On Time,"$8,015.84",$0.00,,Jones Inc,88805929622,AU,Irrigation Systems,Supplier Company,30,Michael Weber,jenniferwilliams@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
166,66,7011.99,2025-02-10,2025-02-17,2025-02-19,Late,"$7,011.99",$0.00,,Bishop-Goodwin,73834735977,AU,Hydraulic Components,Parts Supplier Company,7,Paula Shaw,mburch@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
167,11,1828.27,2025-02-10,2025-02-17,2025-02-16,On Time,"$1,828.27",$0.00,,"Huff, Novak and House",32677360260,AU,Repair and Maintenance,Individual service contractors,7,Mrs. Rachel Gibson,uhorton@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
168,50,5907.74,2025-02-10,2025-02-17,2025-02-19,Late,"$5,907.74",$0.00,,"Winters, Newman and Brown",43171390053,AU,Hydraulic Components,Parts Supplier Company,7,Rachel Harris DVM,brendali@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
169,3,6583.08,2025-02-10,2025-02-17,2025-02-13,On Time,"$6,583.08",$0.00,,Ray-Bush,3413164752,AU,Steel and Materials,Parts Supplier Company,7,Daniel Adams,lynchgeorge@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
170,9,4078.91,2025-02-10,2025-02-17,2025-02-27,Late,"$4,078.91",$0.00,,Perez Inc,51834738299,AU,Welding,Individual service contractors,7,Richard Aguirre,clintonhopkins@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
171,69,9920.02,2025-02-11,2025-02-18,2025-02-23,Late,"$9,920.02",$0.00,,Young-Martinez,36971179808,AU,Field Technicians,Individual service contractors,7,Michelle Carter,mendezjohn@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
172,4,4503.5,2025-02-11,2025-02-18,2025-02-25,Late,"$4,503.50",$0.00,,Mayo-Bowman,83503056413,AU,Welding,Individual service contractors,7,Latoya Robbins,dianafoster@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
173,14,7982.76,2025-02-11,2025-02-18,2025-02-24,Late,"$7,982.76",$0.00,,Wagner and Sons,51354278498,AU,Hydraulic Components,Parts Supplier Company,7,Robert Evans,mcmillandennis@example.org,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
174,28,6589.68,2025-02-11,2025-02-18,2025-02-27,Late,"$6,589.68",$0.00,,"Sanchez, Terry and Turner",91905865185,AU,Repair and Maintenance,Individual service contractors,7,Jason Henry,oyu@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
175,76,1602.11,2025-02-11,2025-02-18,2025-02-19,Late,"$1,602.11",$0.00,,Cochran LLC,51884422583,AU,Welding,Individual service contractors,7,Curtis Taylor,jjohnson@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
176,85,8026.89,2025-02-11,2025-03-13,2025-03-19,Late,"$8,026.89",$0.00,,"Lane, Griffith and Silva",28962309130,AU,Paints and Coatings,Supplier Company,30,Jason Gutierrez,roberthampton@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
177,59,6782.75,2025-02-11,2025-02-18,2025-02-18,On Time,"$6,782.75",$0.00,,Johnston-Berry,64160529751,AU,Electrical Setup,Individual service contractors,7,Brian Graham,zwarren@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
178,6,13761.61,2025-02-11,2025-03-13,2025-03-20,Late,"$13,761.61",$0.00,,Rice-Maddox,1845146270,AU,Paints and Coatings,Supplier Company,30,Sherri Baker,williamrodriguez@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
179,46,23291.6,2025-02-11,2025-02-18,2025-02-23,Late,"$23,291.60",$0.00,,"Beltran, Lozano and Mcgee",43953394210,AU,Electrical Parts,Parts Supplier Company,7,Jeremiah Riley,christopherphillips@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
180,84,7747.59,2025-02-11,2025-02-18,2025-02-12,On Time,"$7,747.59",$0.00,,"Flores, Long and Jensen",49588879470,AU,Field Technicians,Individual service contractors,7,Michael Whitney,laura09@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
181,41,1767.03,2025-02-11,2025-02-18,2025-02-15,On Time,"$1,767.03",$0.00,,"Washington, Cook and Hines",67533963605,AU,Electrical Parts,Parts Supplier Company,7,Michele Shepherd,ymcneil@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
182,77,7895.13,2025-02-11,2025-02-18,2025-02-16,On Time,"$7,895.13",$0.00,,"Anderson, Henson and Jones",67866912517,AU,Hydraulic Components,Parts Supplier Company,7,Joseph Anderson,katrinaanderson@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
183,61,9965.22,2025-02-11,2025-02-18,2025-02-22,Late,"$9,965.22",$0.00,,"Cole, Glass and Cunningham",95527177449,AU,Welding,Individual service contractors,7,Jordan Collins,xjohnson@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
184,16,1292.32,2025-02-11,2025-03-13,2025-03-04,On Time,"$1,292.32",$0.00,,Landry Ltd,28059826204,AU,Irrigation Systems,Supplier Company,30,Timothy Stanton,nolanjason@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
185,32,8399.48,2025-02-11,2025-03-13,2025-03-02,On Time,"$8,399.48",$0.00,,"Carlson, Hooper and Wall",43524082400,AU,Paints and Coatings,Supplier Company,30,Melissa Martinez,agarcia@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
186,5,1494.22,2025-02-11,2025-03-13,2025-03-03,On Time,"$1,494.22",$0.00,,Mcgee PLC,49696532871,AU,Agricultural Tyres,Supplier Company,30,Shannon Hernandez,laurahenderson@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
187,18,8341.24,2025-02-11,2025-02-18,2025-02-16,On Time,"$8,341.24",$0.00,,Walker Ltd,36541458685,AU,Steel and Materials,Parts Supplier Company,7,Ashley Waller,beverlyterrell@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
188,36,4708.27,2025-02-12,2025-02-19,2025-02-15,On Time,"$4,708.27",$0.00,,Barker-Lyons,48877190659,AU,Electrical Setup,Individual service contractors,7,Brandon Hayden,keyemily@example.com,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
189,68,5484.58,2025-02-12,2025-03-14,2025-03-04,On Time,"$5,484.58",$0.00,,Brooks Inc,51522047277,AU,Agricultural Tyres,Supplier Company,30,Susan Smith,marydunn@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
190,53,29625.08,2025-02-12,2025-02-19,2025-02-23,Late,"$29,625.08",$0.00,,Vang-Schmidt,78961183673,AU,Hydraulic Components,Parts Supplier Company,7,Ronald Ross,edwardslarry@example.com,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
191,24,8825.54,2025-02-12,2025-02-19,2025-03-01,Late,"$8,825.54",$0.00,,Russell-Daniels,60366909670,AU,Steel and Materials,Parts Supplier Company,7,Elizabeth Price,vmedina@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
192,78,1901.1,2025-02-12,2025-02-19,2025-02-16,On Time,"$1,901.10",$0.00,,Holmes LLC,22535841438,AU,Steel and Materials,Parts Supplier Company,7,Mario Mendez,shawgary@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
193,13,7911.99,2025-02-12,2025-04-13,2025-03-25,On Time,"$7,911.99",$0.00,,"Sanchez, Wheeler and Harvey",69985435346,AU,Logistics and Freight,Freight Company,60,Matthew Bryant,smithchristine@example.net,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
194,16,2910.79,2025-02-12,2025-03-14,2025-02-18,On Time,"$2,910.79",$0.00,,Landry Ltd,28059826204,AU,Irrigation Systems,Supplier Company,30,Timothy Stanton,nolanjason@example.org,0,0,0,0,Paid_OnTime,0,1,0,0,0,0,0,0,0
195,30,16229.77,2025-02-12,2025-04-13,2025-04-23,Late,"$16,229.77",$0.00,,Peterson-Beard,48083136783,AU,Logistics and Freight,Freight Company,60,Maria Henry,davisjeffrey@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
196,11,5940.43,2025-02-12,2025-02-19,2025-02-22,Late,"$5,940.43",$0.00,,"Huff, Novak and House",32677360260,AU,Repair and Maintenance,Individual service contractors,7,Mrs. Rachel Gibson,uhorton@example.net,0,0,0,0,Paid_Late,1,0,0,0,0,0,0,0,0
